,Unnamed: 0,pokedex_number,name,german_name,japanese_name,generation,is_sub_legendary,is_legendary,is_mythical,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_number,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
909,909,782,Jangmo-o,Miniras,ジャラコ ,7,0,0,0,Scaly Pokémon,1,Dragon,,0.6,29.7,3,Bulletproof,Soundproof,Overcoat,300.0,45.0,55.0,65.0,45.0,45.0,45.0,45.0,70.0,60.0,Slow,1,Dragon,,50.0,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
910,910,783,Hakamo-o,Mediras,ジャランゴ ,7,0,0,0,Scaly Pokémon,2,Dragon,Fighting,1.2,47.0,3,Bulletproof,Soundproof,Overcoat,420.0,55.0,75.0,90.0,65.0,70.0,65.0,45.0,70.0,147.0,Slow,1,Dragon,,50.0,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
911,911,784,Kommo-o,Grandiras,ジャラランガ ,7,0,0,0,Scaly Pokémon,2,Dragon,Fighting,1.6,78.2,3,Bulletproof,Soundproof,Overcoat,600.0,75.0,110.0,125.0,100.0,105.0,85.0,45.0,70.0,270.0,Slow,1,Dragon,,50.0,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
912,912,785,Tapu Koko,Kapu-Riki,カプ・コケコ ,7,1,0,0,Land Spirit Pokémon,2,Electric,Fairy,1.8,20.5,2,Electric Surge,,Telepathy,570.0,70.0,115.0,85.0,95.0,75.0,130.0,3.0,70.0,257.0,Slow,1,Undiscovered,,,15.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
913,913,786,Tapu Lele,Kapu-Fala,カプ・テテフ ,7,1,0,0,Land Spirit Pokémon,2,Psychic,Fairy,1.2,18.6,2,Psychic Surge,,Telepathy,570.0,70.0,85.0,75.0,130.0,115.0,95.0,3.0,70.0,257.0,Slow,1,Undiscovered,,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
914,914,787,Tapu Bulu,Kapu-Toro,カプ・ブルル ,7,1,0,0,Land Spirit Pokémon,2,Grass,Fairy,1.9,45.5,2,Grassy Surge,,Telepathy,570.0,70.0,130.0,115.0,85.0,95.0,75.0,3.0,70.0,257.0,Slow,1,Undiscovered,,,15.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
915,915,788,Tapu Fini,Kapu-Kime,カプ・レヒレ ,7,1,0,0,Land Spirit Pokémon,2,Water,Fairy,1.3,21.2,2,Misty Surge,,Telepathy,570.0,70.0,75.0,115.0,95.0,130.0,85.0,3.0,70.0,257.0,Slow,1,Undiscovered,,,15.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
916,916,789,Cosmog,Cosmog,コスモッグ ,7,0,1,0,Nebula Pokémon,1,Psychic,,0.2,0.1,1,Unaware,,,200.0,43.0,29.0,31.0,29.0,31.0,37.0,45.0,0.0,40.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
917,917,790,Cosmoem,Cosmovum,コスモウム ,7,0,1,0,Protostar Pokémon,1,Psychic,,0.1,999.9,1,Sturdy,,,400.0,43.0,29.0,131.0,29.0,131.0,37.0,45.0,0.0,140.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
918,918,791,Solgaleo,Solgaleo,ソルガレオ ,7,0,1,0,Sunne Pokémon,2,Psychic,Steel,3.4,230.0,1,Full Metal Body,,,680.0,137.0,137.0,107.0,113.0,89.0,97.0,45.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
919,919,792,Lunala,Lunala,ルナアーラ ,7,0,1,0,Moone Pokémon,2,Psychic,Ghost,4.0,120.0,1,Shadow Shield,,,680.0,137.0,113.0,89.0,137.0,107.0,97.0,45.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
920,920,793,Nihilego,Anego,ウツロイド ,7,1,0,0,Parasite Pokémon,2,Rock,Poison,1.2,55.5,1,Beast Boost,,,570.0,109.0,53.0,47.0,127.0,131.0,103.0,45.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5
921,921,794,Buzzwole,Masskito,マッシブーン ,7,1,0,0,Swollen Pokémon,2,Bug,Fighting,2.4,333.6,1,Beast Boost,,,570.0,107.0,139.0,139.0,53.0,53.0,79.0,45.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
922,922,795,Pheromosa,Schabelle,フェローチェ ,7,1,0,0,Lissome Pokémon,2,Bug,Fighting,1.8,25.0,1,Beast Boost,,,570.0,71.0,137.0,37.0,137.0,37.0,151.0,45.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
923,923,796,Xurkitree,Voltriant,デンジュモク ,7,1,0,0,Glowing Pokémon,1,Electric,,3.8,100.0,1,Beast Boost,,,570.0,83.0,89.0,71.0,173.0,71.0,83.0,45.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
924,924,797,Celesteela,Kaguron,テッカグヤ ,7,1,0,0,Launch Pokémon,2,Steel,Flying,9.2,999.9,1,Beast Boost,,,570.0,97.0,101.0,103.0,107.0,101.0,61.0,45.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
925,925,798,Kartana,Katagami,カミツルギ ,7,1,0,0,Drawn Sword Pokémon,2,Grass,Steel,0.3,0.1,1,Beast Boost,,,570.0,59.0,181.0,131.0,59.0,31.0,109.0,45.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
926,926,799,Guzzlord,Schlingking,アクジキング ,7,1,0,0,Junkivore Pokémon,2,Dark,Dragon,5.5,888.0,1,Beast Boost,,,570.0,223.0,101.0,53.0,97.0,53.0,43.0,45.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
927,927,800,Necrozma,Necrozma,ネクロズマ ,7,0,1,0,Prism Pokémon,1,Psychic,,2.4,230.0,1,Prism Armor,,,600.0,97.0,107.0,101.0,127.0,89.0,79.0,255.0,0.0,270.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.5,1.0,1.5,1.0,1.5,1.0,1.0
928,928,800,Dusk Mane Necrozma,Necrozma,ネクロズマ ,7,0,1,0,Prism Pokémon,2,Psychic,Steel,3.8,460.0,1,Prism Armor,,,680.0,97.0,157.0,127.0,113.0,109.0,77.0,3.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,0.5,1.5,1.0,1.0,0.5,0.5,1.0,0.0,1.5,0.5,0.25,1.0,0.5,1.5,0.5,1.5,0.5,0.5
929,929,800,Dawn Wings Necrozma,Necrozma,ネクロズマ ,7,0,1,0,Prism Pokémon,2,Psychic,Ghost,4.2,350.0,1,Prism Armor,,,680.0,97.0,113.0,109.0,157.0,127.0,77.0,3.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,3.0,1.0,3.0,1.0,1.0
930,930,800,Ultra Necrozma,Necrozma,ネクロズマ ,7,0,1,0,Prism Pokémon,2,Psychic,Dragon,7.5,230.0,1,Neuroforce,,,754.0,97.0,167.0,97.0,167.0,97.0,129.0,3.0,0.0,339.0,Slow,1,Undiscovered,,,120.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0
931,931,801,Magearna,Magearna,マギアナ ,7,0,0,1,Artificial Pokémon,2,Steel,Fairy,1.0,80.5,1,Soul-Heart,,,600.0,80.0,95.0,115.0,130.0,115.0,65.0,3.0,0.0,270.0,Slow,1,Undiscovered,,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
932,932,802,Marshadow,Marshadow,マーシャドー ,7,0,0,1,Gloomdweller Pokémon,2,Fighting,Ghost,0.7,22.2,1,Technician,,,600.0,90.0,125.0,80.0,90.0,90.0,125.0,3.0,0.0,270.0,Slow,1,Undiscovered,,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0
933,933,803,Poipole,Venicro,ベベノム ,7,1,0,0,Poison Pin Pokémon,1,Poison,,0.6,1.8,1,Beast Boost,,,420.0,67.0,73.0,67.0,73.0,67.0,73.0,45.0,0.0,189.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
934,934,804,Naganadel,Agoyon,アーゴヨン ,7,1,0,0,Poison Pin Pokémon,2,Poison,Dragon,3.6,150.0,1,Beast Boost,,,540.0,73.0,73.0,73.0,127.0,73.0,121.0,45.0,0.0,243.0,Slow,1,Undiscovered,,,120.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
935,935,805,Stakataka,Muramura,ツンデツンデ ,7,1,0,0,Rampart Pokémon,2,Rock,Steel,5.5,820.0,1,Beast Boost,,,570.0,61.0,131.0,211.0,53.0,101.0,13.0,30.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
936,936,806,Blacephalon,Kopplosio,ズガドーン ,7,1,0,0,Fireworks Pokémon,2,Fire,Ghost,1.8,13.0,1,Beast Boost,,,570.0,53.0,127.0,53.0,151.0,79.0,107.0,30.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
937,937,807,Zeraora,Zeraora,ゼラオラ ,7,0,0,1,Thunderclap Pokémon,1,Electric,,1.5,44.5,1,Volt Absorb,,,600.0,88.0,112.0,75.0,102.0,80.0,143.0,3.0,0.0,270.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
938,938,808,Meltan,,nan,7,0,0,1,Hex Nut Pokémon,1,Steel,,0.2,8.0,1,Magnet Pull,,,300.0,46.0,65.0,65.0,55.0,35.0,34.0,,,,Slow,1,Undiscovered,,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
939,939,809,Melmetal,,nan,7,0,0,1,Hex Nut Pokémon,1,Steel,,2.5,800.0,1,Iron Fist,,,600.0,135.0,143.0,143.0,80.0,65.0,34.0,,,,Slow,1,Undiscovered,,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
940,940,810,Grookey,,nan,8,0,0,0,Chimp Pokémon,1,Grass,,0.3,5.0,2,Overgrow,,Grassy Surge,310.0,50.0,65.0,50.0,40.0,40.0,65.0,,,,Medium Slow,2,Field,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
941,941,811,Thwackey,,nan,8,0,0,0,Beat Pokémon,1,Grass,,0.7,14.0,2,Overgrow,,Grassy Surge,420.0,70.0,85.0,70.0,55.0,60.0,80.0,,,,Medium Slow,2,Field,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
942,942,812,Rillaboom,,nan,8,0,0,0,Drummer Pokémon,1,Grass,,2.1,90.0,2,Overgrow,,Grassy Surge,530.0,100.0,125.0,90.0,60.0,70.0,85.0,,,,Medium Slow,2,Field,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
943,943,813,Scorbunny,,nan,8,0,0,0,Rabbit Pokémon,1,Fire,,0.3,4.5,2,Blaze,,Libero,310.0,50.0,71.0,40.0,40.0,40.0,69.0,,,,Medium Slow,2,Field,Human-Like,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
944,944,814,Raboot,,nan,8,0,0,0,Rabbit Pokémon,1,Fire,,0.6,9.0,2,Blaze,,Libero,420.0,65.0,86.0,60.0,55.0,60.0,94.0,,,,Medium Slow,2,Field,Human-Like,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
945,945,815,Cinderace,,nan,8,0,0,0,Striker Pokémon,1,Fire,,1.4,33.0,2,Blaze,,Libero,530.0,80.0,116.0,75.0,65.0,75.0,119.0,,,,Medium Slow,2,Field,Human-Like,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
946,946,816,Sobble,,nan,8,0,0,0,Water Lizard Pokémon,1,Water,,0.3,4.0,2,Torrent,,Sniper,310.0,50.0,40.0,40.0,70.0,40.0,70.0,,,,Medium Slow,2,Field,Water 1,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
947,947,817,Drizzile,,nan,8,0,0,0,Water lizard Pokémon,1,Water,,0.7,11.5,2,Torrent,,Sniper,420.0,65.0,60.0,55.0,95.0,55.0,90.0,,,,Medium Slow,2,Field,Water 1,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
948,948,818,Inteleon,,nan,8,0,0,0,Secret Agent Pokémon,1,Water,,1.9,45.2,2,Torrent,,Sniper,530.0,70.0,85.0,65.0,125.0,65.0,120.0,,,,Medium Slow,2,Field,Water 1,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
949,949,819,Skwovet,,nan,8,0,0,0,Cheeky Pokémon,1,Normal,,0.3,2.5,2,Cheek Pouch,,Gluttony,275.0,70.0,55.0,55.0,35.0,35.0,25.0,,,,Medium Fast,1,Field,,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
950,950,820,Greedent,,nan,8,0,0,0,Greedy Pokémon,1,Normal,,0.6,6.0,2,Cheek Pouch,,Gluttony,460.0,120.0,95.0,95.0,55.0,75.0,20.0,,,,Medium Fast,1,Field,,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
951,951,821,Rookidee,,nan,8,0,0,0,Tiny Bird Pokémon,1,Flying,,0.2,1.8,3,Keen Eye,Unnerve,Big Pecks,245.0,38.0,47.0,35.0,33.0,35.0,57.0,,,,Medium Slow,1,Flying,,,15.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
952,952,822,Corvisquire,,nan,8,0,0,0,Raven Pokémon,1,Flying,,0.8,16.0,3,Keen Eye,Unnerve,Big Pecks,365.0,68.0,67.0,55.0,43.0,55.0,77.0,,,,Medium Slow,1,Flying,,,15.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
953,953,823,Corviknight,,nan,8,0,0,0,Raven Pokémon,2,Flying,Steel,2.2,75.0,3,Pressure,Unnerve,Mirror Armor,495.0,98.0,87.0,105.0,53.0,85.0,67.0,,,,Medium Slow,1,Flying,,,15.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
954,954,824,Blipbug,,nan,8,0,0,0,Larva Pokémon,1,Bug,,0.4,8.0,3,Swarm,Compound Eyes,Telepathy,180.0,25.0,20.0,20.0,25.0,45.0,45.0,,,,Medium Fast,1,Bug,,,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
955,955,825,Dottler,,nan,8,0,0,0,Radome Pokémon,2,Bug,Psychic,0.4,19.5,3,Swarm,Compound Eyes,Telepathy,335.0,50.0,35.0,80.0,50.0,90.0,30.0,,,,Medium Fast,1,Bug,,,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
956,956,826,Orbeetle,,nan,8,0,0,0,Seven Spot Pokémon,2,Bug,Psychic,0.4,40.8,3,Swarm,Frisk,Telepathy,505.0,60.0,45.0,110.0,80.0,120.0,90.0,,,,Medium Fast,1,Bug,,,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
957,957,827,Nickit,,nan,8,0,0,0,Fox Pokémon,1,Dark,,0.6,8.9,3,Run Away,Unburden,Stakeout,245.0,40.0,28.0,28.0,47.0,52.0,50.0,,,,Fast,1,Field,,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
958,958,828,Thievul,,nan,8,0,0,0,Fox Pokémon,1,Dark,,1.2,19.9,3,Run Away,Unburden,Stakeout,455.0,70.0,58.0,58.0,87.0,92.0,90.0,,,,Fast,1,Field,,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
959,959,829,Gossifleur,,nan,8,0,0,0,Flowering Pokémon,1,Grass,,0.4,2.2,3,Cotton Down,Regenerator,Effect Spore,250.0,40.0,40.0,60.0,40.0,60.0,10.0,,,,Medium Fast,1,Grass,,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
960,960,830,Eldegoss,,nan,8,0,0,0,Cotton Bloom Pokémon,1,Grass,,0.5,2.5,3,Cotton Down,Regenerator,Effect Spore,460.0,60.0,50.0,90.0,80.0,120.0,60.0,,,,Medium Fast,1,Grass,,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
961,961,831,Wooloo,,nan,8,0,0,0,Sheep Pokémon,1,Normal,,0.6,6.0,3,Fluffy,Run Away,Bulletproof,270.0,42.0,40.0,55.0,40.0,45.0,48.0,,,,Medium Fast,1,Field,,,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
962,962,832,Dubwool,,nan,8,0,0,0,Sheep Pokémon,1,Normal,,1.3,43.0,3,Fluffy,Steadfast,Bulletproof,490.0,72.0,80.0,100.0,60.0,90.0,88.0,,,,Medium Fast,1,Field,,,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
963,963,833,Chewtle,,nan,8,0,0,0,Snapping Pokémon,1,Water,,0.3,8.5,3,Strong Jaw,Shell Armor,Swift Swim,284.0,50.0,64.0,50.0,38.0,38.0,44.0,,,,Medium Fast,2,Monster,Water 1,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
964,964,834,Drednaw,,nan,8,0,0,0,Bite Pokémon,2,Water,Rock,1.0,115.5,3,Strong Jaw,Shell Armor,Swift Swim,485.0,90.0,115.0,90.0,48.0,68.0,74.0,,,,Medium Fast,2,Monster,Water 1,,20.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
965,965,835,Yamper,,nan,8,0,0,0,Puppy Pokémon,1,Electric,,0.3,13.5,2,Ball Fetch,,Rattled,270.0,59.0,45.0,50.0,40.0,50.0,26.0,,,,Fast,1,Field,,,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
966,966,836,Boltund,,nan,8,0,0,0,Dog Pokémon,1,Electric,,1.0,34.0,2,Strong Jaw,,Competitive,490.0,69.0,90.0,60.0,90.0,60.0,121.0,,,,Fast,1,Field,,,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
967,967,837,Rolycoly,,nan,8,0,0,0,Coal Pokémon,1,Rock,,0.3,12.0,3,Steam Engine,Heatproof,Flash Fire,240.0,30.0,40.0,50.0,40.0,50.0,30.0,,,,Medium Slow,1,Mineral,,,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
968,968,838,Carkol,,nan,8,0,0,0,Coal Pokémon,2,Rock,Fire,1.1,78.0,3,Steam Engine,Flame Body,Flash Fire,410.0,80.0,60.0,90.0,60.0,70.0,50.0,,,,Medium Slow,1,Mineral,,,15.0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
969,969,839,Coalossal,,nan,8,0,0,0,Coal Pokémon,2,Rock,Fire,2.8,310.5,3,Steam Engine,Flame Body,Flash Fire,510.0,110.0,80.0,120.0,80.0,90.0,30.0,,,,Medium Slow,1,Mineral,,,15.0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
970,970,840,Applin,,nan,8,0,0,0,Apple Core Pokémon,2,Grass,Dragon,0.2,0.5,3,Ripen,Gluttony,Bulletproof,260.0,40.0,40.0,80.0,40.0,40.0,20.0,,,,Erratic,2,Dragon,Grass,,20.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
971,971,841,Flapple,,nan,8,0,0,0,Apple Wing Pokémon,2,Grass,Dragon,0.3,1.0,3,Ripen,Gluttony,Hustle,485.0,70.0,110.0,80.0,95.0,60.0,70.0,,,,Erratic,2,Dragon,Grass,,20.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
972,972,842,Appletun,,nan,8,0,0,0,Apple Nectar Pokémon,2,Grass,Dragon,0.4,13.0,3,Ripen,Gluttony,Thick Fat,485.0,110.0,85.0,80.0,100.0,80.0,30.0,,,,Erratic,2,Dragon,Grass,,20.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
973,973,843,Silicobra,,nan,8,0,0,0,Sand Snake Pokémon,1,Ground,,2.2,7.6,3,Sand Spit,Shed Skin,Sand Veil,315.0,52.0,57.0,75.0,35.0,50.0,46.0,,,,Medium Fast,2,Dragon,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
974,974,844,Sandaconda,,nan,8,0,0,0,Sand Snake Pokémon,1,Ground,,3.8,65.5,3,Sand Spit,Shed Skin,Sand Veil,510.0,72.0,107.0,125.0,65.0,70.0,71.0,,,,Medium Fast,2,Dragon,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
975,975,845,Cramorant,,nan,8,0,0,0,Gulp Pokémon,2,Flying,Water,0.8,18.0,1,Gulp Missile,,,475.0,70.0,85.0,55.0,85.0,95.0,85.0,,,,Medium Fast,2,Flying,Water 1,,20.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
976,976,846,Arrokuda,,nan,8,0,0,0,Rush Pokémon,1,Water,,0.5,1.0,2,Swift Swim,,Propeller Tail,280.0,41.0,63.0,40.0,40.0,30.0,66.0,,,,Slow,1,Water 2,,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
977,977,847,Barraskewda,,nan,8,0,0,0,Skewer Pokémon,1,Water,,1.3,30.0,2,Swift Swim,,Propeller Tail,490.0,61.0,123.0,60.0,60.0,50.0,136.0,,,,Slow,1,Water 2,,,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
